code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.000001,上证指数,2018-04-23 09:35:00,3063.443,3062.345,3070.038,3062.345,0.0,0.0,878122700,10508949169.3,-0.29945861086757763,3071.543
SH.000001,上证指数,2018-04-23 09:40:00,3062.186,3074.258,3074.258,3059.329,0.0,0.0,657911200,7629020792.4,0.38901560732053414,3062.345
SH.000001,上证指数,2018-04-23 09:45:00,3073.727,3083.234,3083.234,3073.727,0.0,0.0,547830000,6705788686.1,0.29197289232068724,3074.258
SH.000001,上证指数,2018-04-23 09:50:00,3083.463,3078.595,3085.057,3078.595,0.0,0.0,443460900,5477771883.3,-0.15045890127055306,3083.234
SH.000001,上证指数,2018-04-23 09:55:00,3078.611,3078.247,3079.225,3075.159,0.0,0.0,340009600,4234656385.4,-0.011303857766284828,3078.595
SH.000001,上证指数,2018-04-23 10:00:00,3078.556,3069.707,3078.556,3069.55,0.0,0.0,333436700,4151563683.2,-0.2774306285363054,3078.247
SH.000001,上证指数,2018-04-23 10:05:00,3069.614,3070.316,3071.08,3067.599,0.0,0.0,302302500,3770068815.8,0.0198390269820515,3069.707
SH.000001,上证指数,2018-04-23 10:10:00,3071.005,3066.909,3071.109,3064.485,0.0,0.0,300877600,3749035701.1,-0.11096577681253977,3070.316
SH.000001,上证指数,2018-04-23 10:15:00,3066.926,3063.395,3066.926,3063.395,0.0,0.0,247733900,3069559294.7,-0.11457790237663144,3066.909
SH.000001,上证指数,2018-04-23 10:20:00,3063.78,3066.265,3066.463,3063.305,0.0,0.0,241120600,3004132973.2,0.09368690619394139,3063.395
SH.000001,上证指数,2018-04-23 10:25:00,3066.721,3061.007,3067.767,3061.007,0.0,0.0,250862200,3109220008.9,-0.1714789817579306,3066.265
SH.000001,上证指数,2018-04-23 10:30:00,3061.58,3060.827,3062.543,3059.522,0.0,0.0,240567500,2968816521.8,-0.005880417784076818,3061.007
SH.000001,上证指数,2018-04-23 10:35:00,3061.498,3054.644,3061.498,3054.644,0.0,0.0,281829400,3447295688.0,-0.2020042295758776,3060.827
SH.000001,上证指数,2018-04-23 10:40:00,3054.909,3060.958,3060.958,3054.788,0.0,0.0,295291000,3523377366.1,0.20670166474392127,3054.644
SH.000001,上证指数,2018-04-23 10:45:00,3061.215,3063.249,3064.384,3061.215,0.0,0.0,225050000,2711903679.3,0.07484584891395807,3060.958
SH.000001,上证指数,2018-04-23 10:50:00,3063.485,3070.81,3070.81,3062.191,0.0,0.0,260591800,2750730741.0,0.24682942849243236,3063.249
SH.000001,上证指数,2018-04-23 10:55:00,3071.283,3074.74,3075.379,3071.283,0.0,0.0,317361800,3305616863.6,0.1279792628003633,3070.81
SH.000001,上证指数,2018-04-23 11:00:00,3074.874,3076.508,3079.918,3074.874,0.0,0.0,245072700,2966220344.8,0.05750079681534143,3074.74
SH.000001,上证指数,2018-04-23 11:05:00,3076.769,3077.827,3078.475,3074.477,0.0,0.0,181157800,2306963672.4,0.042873283605971924,3076.508
SH.000001,上证指数,2018-04-23 11:10:00,3078.123,3077.186,3078.123,3075.552,0.0,0.0,196009600,2684926982.9,-0.020826381729709836,3077.827
