code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.NVDA,英伟达,2018-04-23 10:00:00,229.43,229.06,231.5,227.651,0.0,0.0,1507984,346137375.795,0.15303222421406773,228.71
US.NVDA,英伟达,2018-04-23 10:30:00,229.11,229.19,229.355,227.402,0.0,0.0,764651,174699105.792,0.05675368898978235,229.06
US.NVDA,英伟达,2018-04-23 11:00:00,229.22,229.55,229.75,228.221,0.0,0.0,567029,129951262.647,0.1570749160085578,229.19
US.NVDA,英伟达,2018-04-23 11:30:00,229.48,230.231,230.62,229.3,0.0,0.0,584007,134324328.489,0.2966673927248892,229.55
US.NVDA,英伟达,2018-04-23 12:00:00,230.19,229.05,230.28,228.8,0.0,0.0,375765,86227615.551,-0.5129630675278235,230.231
US.NVDA,英伟达,2018-04-23 12:30:00,229.1,227.35,229.11,226.89,0.0,0.0,593193,135098581.608,-0.7421960270683331,229.05
US.NVDA,英伟达,2018-04-23 13:00:00,227.3,225.676,227.54,225.12,0.0,0.0,717007,162092102.227,-0.736309654717399,227.35
US.NVDA,英伟达,2018-04-23 13:30:00,225.74,224.99,227.08,224.67,0.0,0.0,1020206,230398439.81,-0.3039756110530046,225.676
US.NVDA,英伟达,2018-04-23 14:00:00,224.95,224.83,225.479,224.32,0.0,0.0,443390,99775286.375,-0.07111427174540938,224.99
US.NVDA,英伟达,2018-04-23 14:30:00,224.81,223.43,224.9,223.02,0.0,0.0,652232,145839479.813,-0.6226927011519839,224.83
US.NVDA,英伟达,2018-04-23 15:00:00,223.42,223.75,224.32,222.83,0.0,0.0,549500,122841531.418,0.14322159065478815,223.43
US.NVDA,英伟达,2018-04-23 15:30:00,223.67,224.015,224.27,223.45,0.0,0.0,474285,106196879.589,0.11843575418993804,223.75
US.NVDA,英伟达,2018-04-23 16:00:00,224.01,223.88,224.33,223.18,0.0,0.0,1739807,389432558.421,-0.060263821619083946,224.015
US.NVDA,英伟达,2018-04-24 10:00:00,224.92,227.93,228.8,224.76,0.0,0.0,1704751,387103948.278,1.8090048240128693,223.88
US.NVDA,英伟达,2018-04-24 10:30:00,227.88,226.39,228.63,225.71,0.0,0.0,1136906,258348365.838,-0.6756460316764008,227.93
US.NVDA,英伟达,2018-04-24 11:00:00,226.39,225.0,226.56,224.81,0.0,0.0,690499,155910269.305,-0.6139847166394216,226.39
US.NVDA,英伟达,2018-04-24 11:30:00,225.03,224.67,225.1,223.13,0.0,0.0,731263,163850785.562,-0.14666666666667222,225.0
US.NVDA,英伟达,2018-04-24 12:00:00,224.69,223.81,225.876,223.81,0.0,0.0,430586,96875552.337,-0.3827836382249456,224.67
US.NVDA,英伟达,2018-04-24 12:30:00,223.88,220.67,224.205,220.25,0.0,0.0,870430,193503253.754,-1.4029757383494994,223.81
US.NVDA,英伟达,2018-04-24 13:00:00,220.685,220.172,220.95,219.17,0.0,0.0,870742,191745158.362,-0.2256763492998552,220.67
US.NVDA,英伟达,2018-04-24 13:30:00,220.11,220.73,221.635,219.801,0.0,0.0,526143,116128796.705,0.2534382210271936,220.172
US.NVDA,英伟达,2018-04-24 14:00:00,220.63,219.83,221.2,219.32,0.0,0.0,463642,102144792.43,-0.4077379604041033,220.73
US.NVDA,英伟达,2018-04-24 14:30:00,219.839,219.235,220.59,218.56,0.0,0.0,663204,145525699.936,-0.270663694673156,219.83
US.NVDA,英伟达,2018-04-24 15:00:00,219.205,220.06,220.61,219.0,0.0,0.0,385531,84755696.073,0.376308527379291,219.235
US.NVDA,英伟达,2018-04-24 15:30:00,220.21,221.05,221.57,219.88,0.0,0.0,468426,103444537.969,0.4498773061892253,220.06
US.NVDA,英伟达,2018-04-24 16:00:00,220.99,221.2,221.73,219.968,0.0,0.0,1213466,268132353.826,0.06785795068987888,221.05
US.NVDA,英伟达,2018-04-25 10:00:00,220.0,212.93,221.575,212.75,0.0,0.0,2697921,583702798.97,-3.7386980108499017,221.2
US.NVDA,英伟达,2018-04-25 10:30:00,212.97,214.27,214.649,210.3,0.0,0.0,2649929,562038907.929,0.6293147982905196,212.93
US.NVDA,英伟达,2018-04-25 11:00:00,214.239,216.053,217.0,213.901,0.0,0.0,1660233,357581505.237,0.8321276893638806,214.27
US.NVDA,英伟达,2018-04-25 11:30:00,215.91,218.28,218.68,215.67,0.0,0.0,1084463,235740060.414,1.0307655991816842,216.053
US.NVDA,英伟达,2018-04-25 12:00:00,218.29,216.04,218.52,215.88,0.0,0.0,820067,177956989.299,-1.026204874473158,218.28
US.NVDA,英伟达,2018-04-25 12:30:00,216.15,217.66,217.89,215.43,0.0,0.0,561295,121504868.57,0.7498611368265158,216.04
US.NVDA,英伟达,2018-04-25 13:00:00,217.6,217.41,218.2,216.85,0.0,0.0,499439,108669493.865,-0.11485803546816134,217.66
US.NVDA,英伟达,2018-04-25 13:30:00,217.42,216.74,218.22,216.22,0.0,0.0,440595,95636635.884,-0.3081734970792454,217.41
US.NVDA,英伟达,2018-04-25 14:00:00,216.74,217.212,217.894,216.67,0.0,0.0,442483,96166395.103,0.21777244624895264,216.74
US.NVDA,英伟达,2018-04-25 14:30:00,217.37,215.553,217.5,215.52,0.0,0.0,432628,93670999.641,-0.76376995746091,217.212
US.NVDA,英伟达,2018-04-25 15:00:00,215.55,217.349,217.38,215.33,0.0,0.0,671899,145478090.537,0.8332057545012097,215.553
US.NVDA,英伟达,2018-04-25 15:30:00,217.344,216.26,217.58,215.66,0.0,0.0,526460,114152743.342,-0.5010375018978688,217.349
US.NVDA,英伟达,2018-04-25 16:00:00,216.31,216.66,216.74,214.88,0.0,0.0,1742617,376655018.577,0.184962545084623,216.26
US.NVDA,英伟达,2018-04-26 10:00:00,223.2,222.251,224.16,220.53,0.0,0.0,1997494,444455430.05,2.5805409397212262,216.66
US.NVDA,英伟达,2018-04-26 10:30:00,222.37,223.771,224.189,221.873,0.0,0.0,1081631,241620462.202,0.6839114334693576,222.251
US.NVDA,英伟达,2018-04-26 11:00:00,223.84,224.35,224.42,222.9,0.0,0.0,779181,174310737.997,0.2587466651174673,223.771
US.NVDA,英伟达,2018-04-26 11:30:00,224.385,224.36,224.42,223.34,0.0,0.0,575806,128971773.83,0.004457321149997471,224.35
US.NVDA,英伟达,2018-04-26 12:00:00,224.37,222.711,224.52,222.16,0.0,0.0,633835,141535817.285,-0.7349794972365844,224.36
US.NVDA,英伟达,2018-04-26 12:30:00,222.698,223.02,223.55,222.695,0.0,0.0,352580,78715870.573,0.13874483074477573,222.711
US.NVDA,英伟达,2018-04-26 13:00:00,223.06,222.63,223.06,222.44,0.0,0.0,280118,62412208.218,-0.17487220877052048,223.02
US.NVDA,英伟达,2018-04-26 13:30:00,222.75,223.44,223.56,222.7,0.0,0.0,264425,59012339.547,0.363832367605445,222.63
US.NVDA,英伟达,2018-04-26 14:00:00,223.361,224.48,224.51,223.06,0.0,0.0,343242,76806632.929,0.46544933762978524,223.44
US.NVDA,英伟达,2018-04-26 14:30:00,224.422,224.258,224.55,223.8,0.0,0.0,307192,68866925.756,-0.0988952245188792,224.48
US.NVDA,英伟达,2018-04-26 15:00:00,224.3,224.93,225.01,223.99,0.0,0.0,399614,89767211.808,0.2996548618109485,224.258
US.NVDA,英伟达,2018-04-26 15:30:00,224.946,224.84,225.55,224.7,0.0,0.0,622262,140121195.384,-0.04001244831725577,224.93
US.NVDA,英伟达,2018-04-26 16:00:00,224.85,225.22,225.48,224.76,0.0,0.0,1278207,287836816.353,0.16900907311866012,224.84
US.NVDA,英伟达,2018-04-27 10:00:00,229.5,226.97,230.3,226.43,0.0,0.0,2292707,523561531.133,0.7770180268182222,225.22
US.NVDA,英伟达,2018-04-27 10:30:00,226.89,227.505,228.87,226.8,0.0,0.0,1079043,245975583.554,0.235713971009383,226.97
US.NVDA,英伟达,2018-04-27 11:00:00,227.505,225.8,227.54,224.62,0.0,0.0,1121902,253771727.796,-0.7494340783718969,227.505
US.NVDA,英伟达,2018-04-27 11:30:00,225.8,227.913,227.93,225.64,0.0,0.0,666507,151268302.38,0.9357838795394152,225.8
US.NVDA,英伟达,2018-04-27 12:00:00,227.86,226.74,228.06,226.14,0.0,0.0,468491,106403550.798,-0.5146700714746424,227.913
US.NVDA,英伟达,2018-04-27 12:30:00,226.83,226.616,227.9,226.41,0.0,0.0,420746,95582147.119,-0.05468818911528412,226.74
US.NVDA,英伟达,2018-04-27 13:00:00,226.59,226.66,226.88,225.34,0.0,0.0,599711,135598215.858,0.019416104776354148,226.616
US.NVDA,英伟达,2018-04-27 13:30:00,226.68,226.22,227.4,226.22,0.0,0.0,350496,79488785.872,-0.19412335656930985,226.66
US.NVDA,英伟达,2018-04-27 14:00:00,226.2,225.91,226.535,225.65,0.0,0.0,339040,76645190.608,-0.13703474493855639,226.22
US.NVDA,英伟达,2018-04-27 14:30:00,225.91,226.58,226.62,225.48,0.0,0.0,329679,74552704.474,0.29657828338719666,225.91
US.NVDA,英伟达,2018-04-27 15:00:00,226.58,226.69,227.4,226.34,0.0,0.0,450722,102287847.212,0.04854797422543261,226.58
US.NVDA,英伟达,2018-04-27 15:30:00,226.64,226.02,227.02,225.8,0.0,0.0,443447,100388650.45,-0.29555781022541244,226.69
US.NVDA,英伟达,2018-04-27 16:00:00,226.02,226.33,226.915,225.98,0.0,0.0,1188497,269098860.264,0.13715600389346178,226.02
US.NVDA,英伟达,2018-04-30 10:00:00,226.99,226.7,227.69,224.619,0.0,0.0,922695,209016504.569,0.16347810718860784,226.33
US.NVDA,英伟达,2018-04-30 10:30:00,226.67,227.58,228.093,226.148,0.0,0.0,670842,152524495.412,0.38817820908690953,226.7
US.NVDA,英伟达,2018-04-30 11:00:00,227.575,227.803,229.0,227.26,0.0,0.0,591859,134998652.912,0.09798752087177465,227.58
US.NVDA,英伟达,2018-04-30 11:30:00,227.85,227.28,228.31,226.81,0.0,0.0,333824,75969739.519,-0.22958433383230079,227.803
US.NVDA,英伟达,2018-04-30 12:00:00,227.23,225.5,227.35,224.95,0.0,0.0,626563,141624022.495,-0.7831749384019716,227.28
US.NVDA,英伟达,2018-04-30 12:30:00,225.5,225.62,225.85,224.12,0.0,0.0,631801,142131059.617,0.05321507760532353,225.5
US.NVDA,英伟达,2018-04-30 13:00:00,225.61,225.5,226.24,224.71,0.0,0.0,367512,82892027.8,-0.05318677422214544,225.62
US.NVDA,英伟达,2018-04-30 13:30:00,225.56,225.186,225.768,224.7,0.0,0.0,331662,74707538.758,-0.13924611973392148,225.5
US.NVDA,英伟达,2018-04-30 14:00:00,225.23,225.87,226.24,225.04,0.0,0.0,284795,64283967.85,0.3037489009085811,225.186
US.NVDA,英伟达,2018-04-30 14:30:00,225.88,225.071,225.88,224.24,0.0,0.0,404146,90898402.443,-0.35374330367025575,225.87
US.NVDA,英伟达,2018-04-30 15:00:00,225.02,224.37,225.02,224.195,0.0,0.0,444703,99868571.652,-0.311457273482587,225.071
US.NVDA,英伟达,2018-04-30 15:30:00,224.34,224.97,225.65,224.27,0.0,0.0,375915,84561759.628,0.267415429870301,224.37
US.NVDA,英伟达,2018-04-30 16:00:00,224.94,224.9,225.769,224.83,0.0,0.0,1396579,314408700.642,-0.0311152598124164,224.97
US.NVDA,英伟达,2018-05-01 10:00:00,224.57,224.45,224.78,222.2,0.0,0.0,1057823,236640772.865,-0.2000889284126354,224.9
US.NVDA,英伟达,2018-05-01 10:30:00,224.36,224.76,225.161,222.98,0.0,0.0,647431,145167917.236,0.13811539318333807,224.45
US.NVDA,英伟达,2018-05-01 11:00:00,224.743,223.9,225.49,223.88,0.0,0.0,473317,106374461.827,-0.38263036127424155,224.76
US.NVDA,英伟达,2018-05-01 11:30:00,223.91,224.71,225.02,223.42,0.0,0.0,357959,80254117.132,0.36176864671728554,223.9
US.NVDA,英伟达,2018-05-01 12:00:00,224.73,223.85,225.01,223.775,0.0,0.0,250724,56247956.797,-0.38271549997775517,224.71
US.NVDA,英伟达,2018-05-01 12:30:00,223.83,224.68,224.85,223.83,0.0,0.0,232540,52182626.259,0.3707840071476491,223.85
US.NVDA,英伟达,2018-05-01 13:00:00,224.7,224.05,224.71,223.48,0.0,0.0,235819,52838821.073,-0.28039878938935175,224.68
US.NVDA,英伟达,2018-05-01 13:30:00,224.142,223.34,224.15,223.085,0.0,0.0,224727,50225798.775,-0.3168935505467565,224.05
US.NVDA,英伟达,2018-05-01 14:00:00,223.43,224.265,224.3,222.81,0.0,0.0,324166,72457312.043,0.4141667412912971,223.34
US.NVDA,英伟达,2018-05-01 14:30:00,224.25,224.89,225.02,224.12,0.0,0.0,377859,84834599.273,0.2786881590974963,224.265
US.NVDA,英伟达,2018-05-01 15:00:00,224.93,225.1,225.5,224.83,0.0,0.0,393078,88519780.171,0.09337898528169682,224.89
US.NVDA,英伟达,2018-05-01 15:30:00,225.13,225.32,225.44,224.76,0.0,0.0,359520,80942523.286,0.0977343402932025,225.1
US.NVDA,英伟达,2018-05-01 16:00:00,225.36,227.14,227.25,225.36,0.0,0.0,1079800,244640505.499,0.8077401029646695,225.32
US.NVDA,英伟达,2018-05-02 10:00:00,227.0,227.11,228.33,225.25,0.0,0.0,1077908,244567509.616,-0.013207713304557857,227.14
US.NVDA,英伟达,2018-05-02 10:30:00,227.07,227.71,228.68,226.94,0.0,0.0,609956,139080309.414,0.26418915943815524,227.11
US.NVDA,英伟达,2018-05-02 11:00:00,227.749,227.42,228.31,227.4,0.0,0.0,392139,89324006.31,-0.12735496903957685,227.71
US.NVDA,英伟达,2018-05-02 11:30:00,227.488,226.82,227.884,226.7,0.0,0.0,456369,103763917.023,-0.26382903878286623,227.42
US.NVDA,英伟达,2018-05-02 12:00:00,226.81,226.524,227.229,225.7,0.0,0.0,423705,95917618.27,-0.13049995591217367,226.82
US.NVDA,英伟达,2018-05-02 12:30:00,226.52,226.85,227.08,226.21,0.0,0.0,229448,52013287.066,0.14391411064610962,226.524
US.NVDA,英伟达,2018-05-02 13:00:00,226.85,227.04,227.21,226.55,0.0,0.0,248068,56301213.925,0.08375578576151542,226.85
US.NVDA,英伟达,2018-05-02 13:30:00,227.09,227.26,227.64,227.09,0.0,0.0,200261,45537153.767,0.09689922480620106,227.04
US.NVDA,英伟达,2018-05-02 14:00:00,227.32,227.15,227.37,226.961,0.0,0.0,181672,41267828.151,-0.0484027105517844,227.26
US.NVDA,英伟达,2018-05-02 14:30:00,227.22,228.43,228.7,226.95,0.0,0.0,645033,147184923.426,0.5635042923178522,227.15
US.NVDA,英伟达,2018-05-02 15:00:00,228.45,227.593,228.8,227.13,0.0,0.0,540008,123185921.87,-0.3664142187978889,228.43
US.NVDA,英伟达,2018-05-02 15:30:00,227.63,226.845,228.22,226.56,0.0,0.0,464646,105705495.935,-0.3286568567574532,227.593
US.NVDA,英伟达,2018-05-02 16:00:00,226.95,226.31,227.3,225.91,0.0,0.0,1108978,251225455.854,-0.2358438581410199,226.845
US.NVDA,英伟达,2018-05-03 10:00:00,227.6,228.279,228.75,226.02,0.0,0.0,1439315,327447672.209,0.8700455127921851,226.31
US.NVDA,英伟达,2018-05-03 10:30:00,228.215,227.81,229.44,227.34,0.0,0.0,987657,225615238.681,-0.20545034803901982,228.279
US.NVDA,英伟达,2018-05-03 11:00:00,227.78,226.46,228.0235,225.77,0.0,0.0,754125,171144492.957,-0.5925990957376736,227.81
US.NVDA,英伟达,2018-05-03 11:30:00,226.46,226.59,228.0,226.3,0.0,0.0,686447,155883583.001,0.05740528128587628,226.46
US.NVDA,英伟达,2018-05-03 12:00:00,226.6013,227.9,228.15,225.95,0.0,0.0,634862,144140790.433,0.5781367227150369,226.59
US.NVDA,英伟达,2018-05-03 12:30:00,227.935,227.5875,228.61,227.21,0.0,0.0,426197,97173271.804,-0.13712154453707764,227.9
US.NVDA,英伟达,2018-05-03 13:00:00,227.4941,231.65,231.86,227.47,0.0,0.0,1094733,251782159.826,1.7850277365848302,227.5875
US.NVDA,英伟达,2018-05-03 13:30:00,231.7099,231.8002,232.8,230.8,0.0,0.0,998178,231412356.288,0.06483919706453006,231.65
US.NVDA,英伟达,2018-05-03 14:00:00,231.85,232.0072,232.89,231.61,0.0,0.0,626102,145404566.353,0.0893010446065284,231.8002
US.NVDA,英伟达,2018-05-03 14:30:00,232.06,232.26,232.45,231.6,0.0,0.0,425472,98726189.958,0.10896213565784994,232.0072
US.NVDA,英伟达,2018-05-03 15:00:00,232.3,232.3072,233.68,232.0302,0.0,0.0,715926,166739349.3,0.02032205287178321,232.26
US.NVDA,英伟达,2018-05-03 15:30:00,232.38,233.57,233.59,232.29,0.0,0.0,589476,137325587.61,0.5435905559534955,232.3072
