code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.000001,上证指数,2018-04-24 10:00:00,3069.746,3111.149,3112.934,3069.746,0.0,0.0,4014907800,46989931839.3,1.4060244875182923,3068.012
SH.000001,上证指数,2018-04-24 10:30:00,3111.344,3118.934,3122.572,3110.713,0.0,0.0,2283350500,28096430732.2,0.25022909542424066,3111.149
SH.000001,上证指数,2018-04-24 11:00:00,3118.815,3128.379,3128.381,3118.815,0.0,0.0,1724222500,20797887640.2,0.3028278251479419,3118.934
SH.000001,上证指数,2018-04-24 11:30:00,3129.443,3131.173,3135.941,3126.036,0.0,0.0,1546794100,18842032067.5,0.08931142933768156,3128.379
SH.000001,上证指数,2018-04-24 13:30:00,3131.516,3123.004,3134.787,3122.161,0.0,0.0,1357497900,16074114129.4,-0.260892643108505,3131.173
SH.000001,上证指数,2018-04-24 14:00:00,3122.692,3123.66,3125.802,3120.409,0.0,0.0,1412240700,17777645086.8,0.02100541657967614,3123.004
SH.000001,上证指数,2018-04-24 14:30:00,3123.974,3126.788,3130.166,3119.621,0.0,0.0,1496801200,18272832831.8,0.10013893957729575,3123.66
SH.000001,上证指数,2018-04-24 15:00:00,3126.437,3128.927,3129.103,3116.163,0.0,0.0,2391665900,28694131794.4,0.06840885918713145,3126.788
SH.000001,上证指数,2018-04-25 10:00:00,3112.398,3114.075,3120.39,3109.654,0.0,0.0,3264503900,41428520404.1,-0.4746675138154491,3128.927
SH.000001,上证指数,2018-04-25 10:30:00,3113.612,3115.267,3117.546,3107.001,0.0,0.0,1864060000,23231192623.0,0.03827781925611963,3114.075
SH.000001,上证指数,2018-04-25 11:00:00,3115.115,3110.737,3122.722,3110.162,0.0,0.0,1488369700,19219286938.2,-0.14541289719307351,3115.267
SH.000001,上证指数,2018-04-25 11:30:00,3111.062,3119.305,3119.477,3110.57,0.0,0.0,1009950600,12972282897.0,0.2754331208327723,3110.737
SH.000001,上证指数,2018-04-25 13:30:00,3119.932,3119.336,3122.375,3116.152,0.0,0.0,990220000,12541645049.8,0.000993811121385984,3119.305
SH.000001,上证指数,2018-04-25 14:00:00,3119.341,3113.675,3121.175,3113.088,0.0,0.0,1063776500,13728098736.1,-0.18148093055700326,3119.336
SH.000001,上证指数,2018-04-25 14:30:00,3112.996,3120.049,3121.833,3110.938,0.0,0.0,1208104100,15142049290.5,0.2047098685636682,3113.675
SH.000001,上证指数,2018-04-25 15:00:00,3119.901,3117.974,3120.721,3112.636,0.0,0.0,1842120500,23035065722.8,-0.06650536578110851,3120.049
SH.000001,上证指数,2018-04-26 10:00:00,3119.496,3099.087,3121.84,3098.402,0.0,0.0,3205999500,40398334093.5,-0.6057459106458287,3117.974
SH.000001,上证指数,2018-04-26 10:30:00,3098.902,3095.359,3103.598,3095.073,0.0,0.0,1816944000,23530673205.1,-0.12029349289000488,3099.087
SH.000001,上证指数,2018-04-26 11:00:00,3094.591,3087.157,3094.591,3086.222,0.0,0.0,1478684800,18183394621.3,-0.26497734188505345,3095.359
SH.000001,上证指数,2018-04-26 11:30:00,3087.159,3089.213,3092.646,3082.569,0.0,0.0,1021399300,12448249329.0,0.0665984917514736,3087.157
SH.000001,上证指数,2018-04-26 13:30:00,3089.648,3081.76,3089.648,3080.594,0.0,0.0,916790200,11285259771.0,-0.241258857838549,3089.213
SH.000001,上证指数,2018-04-26 14:00:00,3081.74,3082.89,3089.214,3080.816,0.0,0.0,912979200,11370762890.6,0.03666735891177945,3081.76
SH.000001,上证指数,2018-04-26 14:30:00,3083.55,3073.279,3083.832,3072.966,0.0,0.0,1307541900,15830429412.5,-0.3117529331244344,3082.89
SH.000001,上证指数,2018-04-26 15:00:00,3073.538,3075.03,3075.866,3067.989,0.0,0.0,2736934700,30736671278.9,0.05697497688951129,3073.279
SH.000001,上证指数,2018-04-27 10:00:00,3082.415,3063.935,3088.035,3062.898,0.0,0.0,3401571100,47750670237.7,-0.36080948803752333,3075.03
SH.000001,上证指数,2018-04-27 10:30:00,3063.751,3079.968,3082.213,3056.581,0.0,0.0,1865114800,25197564085.0,0.5232813359291206,3063.935
SH.000001,上证指数,2018-04-27 11:00:00,3080.599,3068.06,3080.599,3068.021,0.0,0.0,1168705000,17159011126.1,-0.3866273935313582,3079.968
SH.000001,上证指数,2018-04-27 11:30:00,3067.802,3052.321,3071.269,3051.898,0.0,0.0,1199464500,18119167172.0,-0.5129951826235482,3068.06
SH.000001,上证指数,2018-04-27 13:30:00,3051.851,3063.06,3064.36,3049.914,0.0,0.0,1104423800,15141922861.3,0.3518306233191081,3052.321
SH.000001,上证指数,2018-04-27 14:00:00,3063.464,3074.625,3074.625,3060.39,0.0,0.0,1042215500,13899356180.9,0.3775636128577323,3063.06
SH.000001,上证指数,2018-04-27 14:30:00,3074.968,3077.084,3082.697,3074.968,0.0,0.0,1319443000,17328336380.9,0.07997723299588837,3074.625
SH.000001,上证指数,2018-04-27 15:00:00,3077.559,3082.232,3082.945,3076.63,0.0,0.0,2021626600,24924231958.4,0.16730125014462194,3077.084
SH.000001,上证指数,2018-05-02 10:00:00,3087.409,3089.529,3097.463,3079.466,0.0,0.0,3771436700,50201736838.0,0.23674402186467552,3082.232
SH.000001,上证指数,2018-05-02 10:30:00,3089.322,3082.77,3089.588,3078.443,0.0,0.0,1961103100,24904251436.7,-0.21877121075736836,3089.529
SH.000001,上证指数,2018-05-02 11:00:00,3083.026,3077.807,3083.879,3073.497,0.0,0.0,1365359700,16931652735.7,-0.1609915757581718,3082.77
SH.000001,上证指数,2018-05-02 11:30:00,3077.87,3070.447,3079.421,3069.378,0.0,0.0,1025727600,12545810310.6,-0.2391313035547607,3077.807
SH.000001,上证指数,2018-05-02 13:30:00,3069.94,3074.762,3076.73,3067.24,0.0,0.0,1090237000,12939565599.8,0.14053328391599185,3070.447
SH.000001,上证指数,2018-05-02 14:00:00,3075.081,3073.957,3076.14,3069.855,0.0,0.0,1084722700,13237623631.1,-0.026180888146799364,3074.762
SH.000001,上证指数,2018-05-02 14:30:00,3073.851,3070.773,3074.159,3064.763,0.0,0.0,1352829100,15894989237.4,-0.10357984838433791,3073.957
SH.000001,上证指数,2018-05-02 15:00:00,3071.8,3081.177,3082.1,3070.749,0.0,0.0,1767040700,21590523215.2,0.33880719935990045,3070.773
SH.000001,上证指数,2018-05-03 10:00:00,3074.517,3070.836,3080.806,3063.062,0.0,0.0,2937038200,38701208900.6,-0.3356184990346335,3081.177
SH.000001,上证指数,2018-05-03 10:30:00,3070.844,3057.942,3071.96,3057.857,0.0,0.0,1899384700,22962890510.6,-0.41988565980077663,3070.836
SH.000001,上证指数,2018-05-03 11:00:00,3057.624,3064.93,3065.704,3056.376,0.0,0.0,1341630900,16275894293.4,0.22851970377462455,3057.942
SH.000001,上证指数,2018-05-03 11:30:00,3064.836,3076.292,3076.292,3061.873,0.0,0.0,1053034900,12224766718.8,0.37070993464777596,3064.93
SH.000001,上证指数,2018-05-03 13:30:00,3076.315,3085.042,3085.535,3072.514,0.0,0.0,1144137400,13935099088.5,0.2844333372774756,3076.292
SH.000001,上证指数,2018-05-03 14:00:00,3084.715,3096.448,3097.557,3084.487,0.0,0.0,1625229900,20018905378.3,0.36971943980016964,3085.042
SH.000001,上证指数,2018-05-03 14:30:00,3096.297,3101.372,3105.154,3096.297,0.0,0.0,1857271800,22935411489.8,0.1590209168699096,3096.448
SH.000001,上证指数,2018-05-03 15:00:00,3101.971,3100.859,3101.981,3094.734,0.0,0.0,2140834200,26390782768.9,-0.016541066340958775,3101.372
